"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"17738","Shekhar_2021",7,"0","0.8021",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.17038,0.15256,-0.17038,0
"17739","Shekhar_2021",7,"1","0.84553",1,1,1,"1",0.505,0.505,"-1",0.15256,0.16246,-0.15256,1
"17740","Shekhar_2021",7,"0","0.83908",-0.01,0.01,-1,"1",1,1,"1",0.16246,0.17236,0.16246,1
"17741","Shekhar_2021",7,"0","0.91788",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.17236,0.15058,-0.17236,1
"17742","Shekhar_2021",7,"0","0.99654",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.15058,0.13672,-0.15058,1
"17743","Shekhar_2021",7,"1","0.85511",1,1,1,"-1",0.01,-0.01,"-1",0.13672,0.15256,-0.13672,1
"17744","Shekhar_2021",7,"0","0.91842",0.505,0.505,1,"1",1,1,"1",0.15256,0.23374,0.15256,0
"17745","Shekhar_2021",7,"1","0.85891",-0.505,0.505,-1,"1",0.505,0.505,"-1",0.23374,0.25948,-0.23374,0
"17746","Shekhar_2021",7,"1","0.89894",1,1,1,"-1",0.505,-0.505,"1",0.25948,0.19414,0.25948,1
"17747","Shekhar_2021",7,"0","0.86567",-0.505,0.505,-1,"1",1,1,"1",0.19414,0.12484,0.19414,1
"17748","Shekhar_2021",7,"1","0.72269",1,1,1,"-1",0.505,-0.505,"-1",0.12484,0.2377,-0.12484,1
"17749","Shekhar_2021",7,"0","1.0482",-0.505,0.505,-1,"1",1,1,"1",0.2377,0.26146,0.2377,1
"17750","Shekhar_2021",7,"0","0.83211",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.26146,0.16246,-0.26146,1
"17751","Shekhar_2021",7,"1","0.73061",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.16246,0.16642,-0.16246,1
"17752","Shekhar_2021",7,"1","0.66286",0.505,0.505,1,"1",0.01,0.01,"1",0.16642,0.2278,0.16642,1
"17753","Shekhar_2021",7,"0","0.67949",-1,1,-1,"1",0.505,0.505,"1",0.2278,0.17434,0.2278,1
"17754","Shekhar_2021",7,"0","0.88001",-0.505,0.505,-1,"-1",1,-1,"-1",0.17434,0.1882,-0.17434,1
"17755","Shekhar_2021",7,"0","0.75162",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.1882,0.17236,-0.1882,0
"17756","Shekhar_2021",7,"0","0.77185",-1,1,-1,"1",0.01,0.01,"-1",0.17236,0.15058,-0.17236,1
"17757","Shekhar_2021",7,"1","0.73534",1,1,1,"-1",1,-1,"-1",0.15058,0.25156,-0.15058,1
"17758","Shekhar_2021",7,"0","0.95595",-0.01,0.01,-1,"1",1,1,"1",0.25156,0.16048,0.25156,1
"17759","Shekhar_2021",7,"0","0.90368",-1,1,-1,"-1",0.01,-0.01,"-1",0.16048,0.22384,-0.16048,1
"17760","Shekhar_2021",7,"1","0.93446",1,1,1,"-1",1,-1,"-1",0.22384,0.20206,-0.22384,1
"17761","Shekhar_2021",7,"0","0.88346",0.01,0.01,1,"1",1,1,"1",0.20206,0.16642,0.20206,0
"17762","Shekhar_2021",7,"0","1.0021",-0.505,0.505,-1,"1",0.01,0.01,"-1",0.16642,0.15058,-0.16642,1
"17763","Shekhar_2021",7,"0","0.91633",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.15058,0.21196,-0.15058,1
"17764","Shekhar_2021",7,"0","0.83355",-1,1,-1,"-1",0.01,-0.01,"-1",0.21196,0.26344,-0.21196,1
"17765","Shekhar_2021",7,"0","0.93083",-1,1,-1,"-1",1,-1,"-1",0.26344,0.21394,-0.26344,1
"17766","Shekhar_2021",7,"1","0.76101",-0.01,0.01,-1,"-1",1,-1,"-1",0.21394,0.17038,-0.21394,0
"17767","Shekhar_2021",7,"0","0.80568",-1,1,-1,"-1",0.01,-0.01,"1",0.17038,0.1387,0.17038,1
"17768","Shekhar_2021",7,"0","0.84003",-1,1,-1,"-1",1,-1,"-1",0.1387,0.17236,-0.1387,1
"17769","Shekhar_2021",7,"1","1.3841",0.505,0.505,1,"-1",1,-1,"-1",0.17236,0.16642,-0.17236,1
"17770","Shekhar_2021",7,"1","0.91385",0.01,0.01,1,"1",0.505,0.505,"1",0.16642,0.19612,0.16642,1
"17771","Shekhar_2021",7,"0","1.0341",-0.01,0.01,-1,"1",0.01,0.01,"1",0.19612,0.20404,0.19612,1
"17772","Shekhar_2021",7,"1","0.60997",1,1,1,"-1",0.01,-0.01,"-1",0.20404,0.27334,-0.20404,1
"17773","Shekhar_2021",7,"0","1.1726",-0.505,0.505,-1,"1",1,1,"1",0.27334,0.34462,0.27334,1
"17774","Shekhar_2021",7,"1","0.76032",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.34462,0.18226,-0.34462,1
"17775","Shekhar_2021",7,"0","0.94812",-0.01,0.01,-1,"1",0.01,0.01,"1",0.18226,0.15256,0.18226,1
"17776","Shekhar_2021",7,"0","0.87279",-1,1,-1,"-1",0.01,-0.01,"-1",0.15256,0.11098,-0.15256,1
"17777","Shekhar_2021",7,"1","1.1273",0.505,0.505,1,"-1",1,-1,"-1",0.11098,0.15256,-0.11098,1
"17778","Shekhar_2021",7,"0","0.75772",-0.505,0.505,-1,"1",0.505,0.505,"1",0.15256,0.19414,0.15256,1
"17779","Shekhar_2021",7,"1","0.73837",1,1,1,"-1",0.505,-0.505,"-1",0.19414,0.18622,-0.19414,1
"17780","Shekhar_2021",7,"1","0.8617",1,1,1,"1",1,1,"1",0.18622,0.16246,0.18622,1
"17781","Shekhar_2021",7,"0","0.74424",-0.505,0.505,-1,"1",1,1,"1",0.16246,0.14068,0.16246,1
"17782","Shekhar_2021",7,"0","1.02",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.14068,0.13078,-0.14068,1
"17783","Shekhar_2021",7,"1","0.76545",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.13078,0.16246,-0.13078,1
"17784","Shekhar_2021",7,"0","0.88062",1,1,1,"1",0.505,0.505,"1",0.16246,0.12088,0.16246,0
"17785","Shekhar_2021",7,"0","0.62497",0.01,0.01,1,"1",1,1,"-1",0.12088,0.09316,-0.12088,0
"17786","Shekhar_2021",7,"0","0.61104",-0.505,0.505,-1,"1",0.01,0.01,"-1",0.09316,0.0852399999999999,-0.09316,1
"17787","Shekhar_2021",7,"1","0.6446",1,1,1,"-1",0.505,-0.505,"-1",0.0852399999999999,0.19414,-0.0852399999999999,1
"17788","Shekhar_2021",7,"0","0.68719",-0.01,0.01,-1,"1",1,1,"1",0.19414,0.31492,0.19414,1
"17789","Shekhar_2021",7,"0","1.333",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.31492,0.49906,-0.31492,1
"17790","Shekhar_2021",7,"0","1.0336",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.49906,0.32284,-0.49906,1
"17791","Shekhar_2021",7,"1","1.3064",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.32284,0.15058,-0.32284,1
"17792","Shekhar_2021",7,"0","0.8487",-0.01,0.01,-1,"1",0.01,0.01,"1",0.15058,0.26938,0.15058,1
"17793","Shekhar_2021",7,"0","0.95438",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.26938,0.38224,-0.26938,1
"17794","Shekhar_2021",7,"0","1.2751",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.38224,0.15256,-0.38224,1
"17795","Shekhar_2021",7,"0","0.78518",-1,1,-1,"-1",0.01,-0.01,"-1",0.15256,0.20998,-0.15256,1
"17796","Shekhar_2021",7,"0","1.1341",-0.505,0.505,-1,"-1",1,-1,"-1",0.20998,0.20206,-0.20998,1
"17797","Shekhar_2021",7,"0","0.82694",-1,1,-1,"-1",0.505,-0.505,"-1",0.20206,0.42382,-0.20206,1
"17798","Shekhar_2021",7,"1","0.70915",1,1,1,"-1",1,-1,"-1",0.42382,0.29314,-0.42382,1
"17799","Shekhar_2021",7,"0","0.80132",-1,1,-1,"1",1,1,"1",0.29314,0.16444,0.29314,1
"17800","Shekhar_2021",7,"1","0.71736",0.505,0.505,1,"-1",1,-1,"-1",0.16444,0.20404,-0.16444,1
"17801","Shekhar_2021",7,"0","0.67425",-1,1,-1,"1",0.505,0.505,"1",0.20404,0.23374,0.20404,1
"17802","Shekhar_2021",7,"1","0.62614",0.01,0.01,1,"-1",1,-1,"-1",0.23374,0.29512,-0.23374,1
"17803","Shekhar_2021",7,"1","0.69291",0.505,0.505,1,"1",0.01,0.01,"1",0.29512,0.17632,0.29512,1
"17804","Shekhar_2021",7,"0","0.92298",-0.505,0.505,-1,"1",0.505,0.505,"1",0.17632,0.21394,0.17632,1
"17805","Shekhar_2021",7,"0","0.89596",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.21394,0.32284,-0.21394,1
"17806","Shekhar_2021",7,"0","2.1745",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.32284,0.35452,-0.32284,0
"17807","Shekhar_2021",7,"0","1.1218",-1,1,-1,"1",0.01,0.01,"-1",0.35452,0.11098,-0.35452,1
"17808","Shekhar_2021",7,"0","0.95053",0.01,0.01,1,"-1",1,-1,"-1",0.11098,0.05158,-0.11098,0
"17809","Shekhar_2021",7,"1","1.9242",0.505,0.505,1,"1",0.01,0.01,"-1",0.05158,0.06148,-0.05158,1
"17810","Shekhar_2021",7,"0","1.1599",-0.505,0.505,-1,"1",0.505,0.505,"1",0.06148,0.3763,0.06148,1
"17811","Shekhar_2021",7,"0","1.0282",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.3763,0.17038,-0.3763,1
"17812","Shekhar_2021",7,"0","1.0613",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.17038,0.27928,-0.17038,1
"17813","Shekhar_2021",7,"1","1.8442",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.27928,0.0397,-0.27928,0
"17814","Shekhar_2021",7,"0","1.0936",-0.505,0.505,-1,"-1",0.505,-0.505,"1",0.0397,0.4456,0.0397,1
"17815","Shekhar_2021",7,"0","1.1789",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.4456,0.46144,-0.4456,1
"17816","Shekhar_2021",7,"1","0.91849",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.46144,0.23176,-0.46144,1
"17817","Shekhar_2021",7,"1","1.1567",1,1,1,"1",0.505,0.505,"1",0.23176,0.23968,0.23176,1
"17818","Shekhar_2021",7,"0","0.9209",-0.505,0.505,-1,"1",1,1,"1",0.23968,0.1684,0.23968,1
"17819","Shekhar_2021",7,"1","1.1006",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.1684,0.12088,-0.1684,1
"17820","Shekhar_2021",7,"0","0.97873",-0.01,0.01,-1,"1",0.01,0.01,"1",0.12088,0.3268,0.12088,1
"17821","Shekhar_2021",7,"1","0.98977",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.3268,0.109,-0.3268,0
"17822","Shekhar_2021",7,"1","0.8421",1,1,1,"-1",0.505,-0.505,"1",0.109,0.1387,0.109,1
"17823","Shekhar_2021",7,"0","0.98675",-1,1,-1,"1",1,1,"1",0.1387,0.307,0.1387,1
"17824","Shekhar_2021",7,"1","0.91645",0.01,0.01,1,"-1",1,-1,"-1",0.307,0.0694,-0.307,1
"17825","Shekhar_2021",7,"0","1.0981",-0.01,0.01,-1,"1",0.01,0.01,"1",0.0694,0.32482,0.0694,1
"17826","Shekhar_2021",7,"0","0.96072",-1,1,-1,"-1",0.01,-0.01,"-1",0.32482,0.42976,-0.32482,1
"17827","Shekhar_2021",7,"1","0.86193",1,1,1,"-1",1,-1,"-1",0.42976,0.19414,-0.42976,1
"17828","Shekhar_2021",7,"0","0.91832",0.01,0.01,1,"1",1,1,"1",0.19414,0.29908,0.19414,0
"17829","Shekhar_2021",7,"0","0.96295",-0.505,0.505,-1,"1",0.01,0.01,"-1",0.29908,0.17434,-0.29908,1
"17830","Shekhar_2021",7,"1","1.4781",1,1,1,"-1",0.505,-0.505,"-1",0.17434,0.12088,-0.17434,1
"17831","Shekhar_2021",7,"0","0.95099",-0.505,0.505,-1,"1",1,1,"1",0.12088,0.19018,0.12088,1
"17832","Shekhar_2021",7,"0","0.86677",-1,1,-1,"-1",0.505,-0.505,"-1",0.19018,0.24958,-0.19018,1
"17833","Shekhar_2021",7,"1","0.99474",0.01,0.01,1,"-1",1,-1,"-1",0.24958,0.13474,-0.24958,1
"17834","Shekhar_2021",7,"1","1.0053",0.505,0.505,1,"1",0.01,0.01,"1",0.13474,0.14662,0.13474,1
"17835","Shekhar_2021",7,"0","0.82357",-1,1,-1,"1",0.505,0.505,"1",0.14662,0.29512,0.14662,1
"17836","Shekhar_2021",7,"1","0.72203",0.505,0.505,1,"-1",1,-1,"-1",0.29512,0.2278,-0.29512,1
"17837","Shekhar_2021",7,"0","0.89395",-0.505,0.505,-1,"1",0.505,0.505,"1",0.2278,0.19216,0.2278,1
"17838","Shekhar_2021",7,"0","0.73304",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.19216,0.28126,-0.19216,0
"17839","Shekhar_2021",7,"0","1.4748",-0.01,0.01,-1,"1",0.01,0.01,"-1",0.28126,0.406,-0.28126,1
"17840","Shekhar_2021",7,"0","0.8728",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.406,0.28918,-0.406,1
"17841","Shekhar_2021",7,"0","0.97658",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.28918,0.32086,-0.28918,1
"17842","Shekhar_2021",7,"0","0.93995",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.32086,0.2971,-0.32086,0
"17843","Shekhar_2021",7,"0","0.81715",-1,1,-1,"1",0.505,0.505,"-1",0.2971,0.15652,-0.2971,1
"17844","Shekhar_2021",7,"0","0.93567",-0.505,0.505,-1,"-1",1,-1,"-1",0.15652,0.2674,-0.15652,1
"17845","Shekhar_2021",7,"0","0.90727",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.2674,0.28324,-0.2674,1
"17846","Shekhar_2021",7,"0","1.107",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.28324,0.08128,-0.28324,0
"17847","Shekhar_2021",7,"1","0.67188",1,1,1,"1",0.505,0.505,"-1",0.08128,0.1882,-0.08128,1
"17848","Shekhar_2021",7,"1","0.75175",1,1,1,"1",1,1,"1",0.1882,0.31492,0.1882,1
"17849","Shekhar_2021",7,"0","0.89296",-0.505,0.505,-1,"1",1,1,"1",0.31492,0.58222,0.31492,1
"17850","Shekhar_2021",7,"1","0.86615",1,1,1,"-1",0.505,-0.505,"-1",0.58222,0.3565,-0.58222,1
"17851","Shekhar_2021",7,"0","0.81964",-1,1,-1,"1",1,1,"1",0.3565,0.43174,0.3565,1
"17852","Shekhar_2021",7,"0","0.78857",-1,1,-1,"-1",1,-1,"-1",0.43174,0.3367,-0.43174,1
"17853","Shekhar_2021",7,"1","0.75051",-0.01,0.01,-1,"-1",1,-1,"-1",0.3367,0.22582,-0.3367,0
"17854","Shekhar_2021",7,"0","0.69992",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.22582,0.2278,0.22582,1
"17855","Shekhar_2021",7,"1","0.96339",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.2278,0.20206,-0.2278,1
"17856","Shekhar_2021",7,"0","0.90397",-0.01,0.01,-1,"1",0.01,0.01,"1",0.20206,0.20404,0.20206,1
"17857","Shekhar_2021",7,"1","0.5965",1,1,1,"-1",0.01,-0.01,"-1",0.20404,0.14662,-0.20404,1
"17858","Shekhar_2021",7,"1","0.69572",-0.01,0.01,-1,"1",1,1,"1",0.14662,0.0753399999999999,0.14662,0
"17859","Shekhar_2021",7,"0","0.5984",0.505,0.505,1,"-1",0.01,-0.01,"1",0.0753399999999999,0.1288,0.0753399999999999,0
"17860","Shekhar_2021",7,"0","1.2253",-0.505,0.505,-1,"1",0.505,0.505,"-1",0.1288,0.28918,-0.1288,1
"17861","Shekhar_2021",7,"0","1.4112",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.28918,0.12484,-0.28918,1
"17862","Shekhar_2021",7,"1","0.86785",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.12484,0.17434,-0.12484,0
"17863","Shekhar_2021",7,"1","1.2363",0.01,0.01,1,"-1",0.01,-0.01,"1",0.17434,0.109,0.17434,1
"17864","Shekhar_2021",7,"1","0.76468",1,1,1,"1",0.01,0.01,"1",0.109,0.12088,0.109,1
"17865","Shekhar_2021",7,"0","0.69789",-0.505,0.505,-1,"1",1,1,"1",0.12088,0.1684,0.12088,1
"17866","Shekhar_2021",7,"0","0.82477",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.1684,0.1684,-0.1684,0
"17867","Shekhar_2021",7,"0","0.86612",-0.505,0.505,-1,"1",0.505,0.505,"-1",0.1684,0.20404,-0.1684,1
"17868","Shekhar_2021",7,"0","1.779",-1,1,-1,"-1",0.505,-0.505,"-1",0.20404,0.30106,-0.20404,1
"17869","Shekhar_2021",7,"1","0.97183",-0.505,0.505,-1,"-1",1,-1,"-1",0.30106,0.15454,-0.30106,0
"17870","Shekhar_2021",7,"0","1.2328",1,1,1,"-1",0.505,-0.505,"1",0.15454,0.11098,0.15454,0
"17871","Shekhar_2021",7,"0","0.81673",-1,1,-1,"1",1,1,"-1",0.11098,0.1684,-0.11098,1
"17872","Shekhar_2021",7,"0","0.9542",-1,1,-1,"-1",1,-1,"-1",0.1684,0.2773,-0.1684,1
"17873","Shekhar_2021",7,"1","1.3354",-0.01,0.01,-1,"-1",1,-1,"-1",0.2773,0.16246,-0.2773,0
"17874","Shekhar_2021",7,"0","0.77262",-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.16246,0.14266,0.16246,1
"17875","Shekhar_2021",7,"1","0.72712",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.14266,0.17236,-0.14266,1
"17876","Shekhar_2021",7,"0","0.69237",0.505,0.505,1,"1",0.01,0.01,"1",0.17236,0.10306,0.17236,0
"17877","Shekhar_2021",7,"0","2.5326",-0.01,0.01,-1,"1",0.505,0.505,"-1",0.10306,0.20404,-0.10306,1
"17878","Shekhar_2021",7,"1","0.77651",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.20404,0.16444,-0.20404,1
"17879","Shekhar_2021",7,"1","0.94643",0.01,0.01,1,"1",0.505,0.505,"1",0.16444,0.10702,0.16444,1
"17880","Shekhar_2021",7,"1","0.80016",1,1,1,"1",0.01,0.01,"1",0.10702,0.14068,0.10702,1
"17881","Shekhar_2021",7,"1","0.91475",1,1,1,"1",1,1,"1",0.14068,0.16246,0.14068,1
"17882","Shekhar_2021",7,"1","1.3857",0.505,0.505,1,"1",1,1,"1",0.16246,0.1387,0.16246,1
"17883","Shekhar_2021",7,"0","0.92428",-0.01,0.01,-1,"1",0.505,0.505,"1",0.1387,0.11494,0.1387,1
"17884","Shekhar_2021",7,"0","0.86447",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.11494,0.2476,-0.11494,1
"17885","Shekhar_2021",7,"0","0.9525",-1,1,-1,"-1",0.505,-0.505,"-1",0.2476,0.29314,-0.2476,1
"17886","Shekhar_2021",7,"1","0.86874",1,1,1,"-1",1,-1,"-1",0.29314,0.13276,-0.29314,1
"17887","Shekhar_2021",7,"0","0.83704",-1,1,-1,"1",1,1,"1",0.13276,0.20008,0.13276,1
"17888","Shekhar_2021",7,"1","1.102",0.01,0.01,1,"-1",1,-1,"-1",0.20008,0.19414,-0.20008,1
"17889","Shekhar_2021",7,"1","0.77982",1,1,1,"1",0.01,0.01,"1",0.19414,0.16642,0.19414,1
"17890","Shekhar_2021",7,"0","0.86539",0.01,0.01,1,"1",1,1,"1",0.16642,0.1783,0.16642,0
"17891","Shekhar_2021",7,"0","0.97643",-0.505,0.505,-1,"1",0.01,0.01,"-1",0.1783,0.37828,-0.1783,1
"17892","Shekhar_2021",7,"1","0.86654",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.37828,0.20008,-0.37828,1
"17893","Shekhar_2021",7,"0","0.88349",-0.505,0.505,-1,"1",0.505,0.505,"1",0.20008,0.21592,0.20008,1
"17894","Shekhar_2021",7,"0","1.5041",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.21592,0.15256,-0.21592,0
"17895","Shekhar_2021",7,"0","0.95048",0.01,0.01,1,"1",0.505,0.505,"-1",0.15256,0.17038,-0.15256,0
"17896","Shekhar_2021",7,"1","0.77775",1,1,1,"1",0.01,0.01,"-1",0.17038,0.34462,-0.17038,1
"17897","Shekhar_2021",7,"0","1.093",-1,1,-1,"1",1,1,"1",0.34462,0.13276,0.34462,1
"17898","Shekhar_2021",7,"0","0.82792",-0.505,0.505,-1,"-1",1,-1,"-1",0.13276,0.2773,-0.13276,1
"17899","Shekhar_2021",7,"0","0.73567",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.2773,0.12682,-0.2773,1
"17900","Shekhar_2021",7,"0","0.87545",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.12682,0.07732,-0.12682,1
"17901","Shekhar_2021",7,"0","0.75434",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.07732,0.307,-0.07732,1
"17902","Shekhar_2021",7,"0","0.89399",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.307,0.08326,-0.307,0
"17903","Shekhar_2021",7,"0","0.83679",1,1,1,"1",0.505,0.505,"-1",0.08326,0.27334,-0.08326,0
"17904","Shekhar_2021",7,"1","1.2791",0.505,0.505,1,"1",1,1,"-1",0.27334,0.21394,-0.27334,1
"17905","Shekhar_2021",7,"1","1.3245",0.505,0.505,1,"1",0.505,0.505,"1",0.21394,0.1486,0.21394,1
"17906","Shekhar_2021",7,"1","1.0257",0.01,0.01,1,"1",0.505,0.505,"1",0.1486,0.1882,0.1486,1
"17907","Shekhar_2021",7,"0","0.93091",0.505,0.505,1,"1",0.01,0.01,"1",0.1882,0.11692,0.1882,0
"17908","Shekhar_2021",7,"0","0.77826",-1,1,-1,"1",0.505,0.505,"-1",0.11692,0.18226,-0.11692,1
"17909","Shekhar_2021",7,"0","1.5717",-0.505,0.505,-1,"-1",1,-1,"-1",0.18226,0.28126,-0.18226,1
"17910","Shekhar_2021",7,"0","1.7659",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.28126,0.26344,-0.28126,1
"17911","Shekhar_2021",7,"1","0.71283",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.26344,0.32878,-0.26344,1
"17912","Shekhar_2021",7,"0","0.71328",1,1,1,"1",0.505,0.505,"1",0.32878,0.09712,0.32878,0
"17913","Shekhar_2021",7,"0","0.69338",0.505,0.505,1,"1",1,1,"-1",0.09712,0.09118,-0.09712,0
"17914","Shekhar_2021",7,"0","1.1661",-0.01,0.01,-1,"1",0.505,0.505,"-1",0.09118,0.37036,-0.09118,1
"17915","Shekhar_2021",7,"1","0.72082",1,1,1,"-1",0.01,-0.01,"-1",0.37036,0.18226,-0.37036,1
"17916","Shekhar_2021",7,"0","0.95003",0.505,0.505,1,"1",1,1,"1",0.18226,0.13474,0.18226,0
"17917","Shekhar_2021",7,"0","0.8845",-1,1,-1,"1",0.505,0.505,"-1",0.13474,0.307,-0.13474,1
"17918","Shekhar_2021",7,"1","1.0191",0.01,0.01,1,"-1",1,-1,"-1",0.307,0.18028,-0.307,1
"17919","Shekhar_2021",7,"0","0.81296",-0.505,0.505,-1,"1",0.01,0.01,"1",0.18028,0.31888,0.18028,1
"17920","Shekhar_2021",7,"1","0.85467",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.31888,0.2476,-0.31888,1
"17921","Shekhar_2021",7,"1","0.84596",1,1,1,"1",0.01,0.01,"1",0.2476,0.19018,0.2476,1
"17922","Shekhar_2021",7,"0","0.75146",-0.01,0.01,-1,"1",1,1,"1",0.19018,0.2575,0.19018,1
"17923","Shekhar_2021",7,"0","0.78793",-1,1,-1,"-1",0.01,-0.01,"-1",0.2575,0.29116,-0.2575,1
"17924","Shekhar_2021",7,"1","0.61624",-0.01,0.01,-1,"-1",1,-1,"-1",0.29116,0.3664,-0.29116,0
"17925","Shekhar_2021",7,"0","1.0965",0.01,0.01,1,"-1",0.01,-0.01,"1",0.3664,0.24364,0.3664,0
"17926","Shekhar_2021",7,"0","1.2808",-0.01,0.01,-1,"1",0.01,0.01,"-1",0.24364,0.0733600000000001,-0.24364,1
"17927","Shekhar_2021",7,"1","0.77475",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.0733600000000001,0.13474,-0.0733600000000001,1
"17928","Shekhar_2021",7,"0","0.92158",-0.01,0.01,-1,"1",0.01,0.01,"1",0.13474,0.27928,0.13474,1
"17929","Shekhar_2021",7,"1","0.69589",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.27928,0.18424,-0.27928,1
"17930","Shekhar_2021",7,"0","0.8622",-0.01,0.01,-1,"1",0.01,0.01,"1",0.18424,0.12682,0.18424,1
"17931","Shekhar_2021",7,"1","0.67926",-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.12682,0.12484,-0.12682,0
"17932","Shekhar_2021",7,"0","0.91804",-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.12484,0.17434,0.12484,1
"17933","Shekhar_2021",7,"1","0.81195",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.17434,0.11098,-0.17434,1
"17934","Shekhar_2021",7,"1","1.3104",0.505,0.505,1,"1",0.01,0.01,"1",0.11098,0.19018,0.11098,1
"17935","Shekhar_2021",7,"1","0.96396",0.01,0.01,1,"1",0.505,0.505,"1",0.19018,0.13276,0.19018,1
"17936","Shekhar_2021",7,"0","0.95342",-0.01,0.01,-1,"1",0.01,0.01,"1",0.13276,0.37234,0.13276,1
"17937","Shekhar_2021",7,"1","1.0214",1,1,1,"-1",0.01,-0.01,"-1",0.37234,0.18226,-0.37234,1
"17938","Shekhar_2021",7,"1","1.149",0.505,0.505,1,"1",1,1,"1",0.18226,0.17038,0.18226,1
"17939","Shekhar_2021",7,"1","1.6822",-0.01,0.01,-1,"1",0.505,0.505,"1",0.17038,0.19018,0.17038,0
"17940","Shekhar_2021",7,"0","0.69646",0.01,0.01,1,"-1",0.01,-0.01,"1",0.19018,0.18028,0.19018,0
"17941","Shekhar_2021",7,"0","0.84011",-1,1,-1,"1",0.01,0.01,"-1",0.18028,0.1684,-0.18028,1
"17942","Shekhar_2021",7,"0","0.86335",-0.505,0.505,-1,"-1",1,-1,"-1",0.1684,0.38422,-0.1684,1
"17943","Shekhar_2021",7,"1","1.0568",1,1,1,"-1",0.505,-0.505,"-1",0.38422,0.21394,-0.38422,1
"17944","Shekhar_2021",7,"0","0.99718",-0.505,0.505,-1,"1",1,1,"1",0.21394,0.14068,0.21394,1
"17945","Shekhar_2021",7,"1","0.98502",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.14068,0.22978,-0.14068,1
"17946","Shekhar_2021",7,"0","0.84541",-0.505,0.505,-1,"1",0.505,0.505,"1",0.22978,0.19216,0.22978,1
"17947","Shekhar_2021",7,"0","0.94979",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.19216,0.21592,-0.19216,1
"17948","Shekhar_2021",7,"1","1.097",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.21592,0.30304,-0.21592,1
"17949","Shekhar_2021",7,"0","1.1049",-0.01,0.01,-1,"1",0.01,0.01,"1",0.30304,0.24364,0.30304,1
"17950","Shekhar_2021",7,"0","2.1408",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.24364,0.43174,-0.24364,1
