correlation_w0,correlation_w1,correlation_w2,correlation_w3,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9972148859543817,0.9942376950780313,0.9917406962785112,0.9949099639855942,0.9193277310924368,0.8743817527010804,0.88149166,0.88796866
0.9975990396158463,0.9922208883553421,0.9942376950780313,0.9964465786314525,0.9216326530612244,0.8753421368547419,0.8719615,0.8958498
0.9918367346938775,0.9979831932773109,0.9958703481392557,0.9963505402160864,0.9275870348139255,0.8292436974789916,0.8620024,0.87951326
0.9947178871548619,0.9954861944777911,0.9971188475390156,0.9954861944777911,0.880048019207683,0.8313565426170467,0.86424625,0.8827884
0.993469387755102,0.9969267707082833,0.9964465786314525,0.995390156062425,0.902974861601486,0.8534178494140401,0.86937195,0.90965027
0.9979831932773109,0.9939495798319327,0.9938535414165666,0.9954861944777911,0.8710204081632652,0.7834333733493397,0.8756532,0.91712224
0.9979831932773109,0.9962545018007202,0.9962545018007202,0.9940456182472988,0.918149295565859,0.8048212444395292,0.8700894,0.8982502
0.9918367346938775,0.9931812725090036,0.9969267707082833,0.9969267707082833,0.9209344764833706,0.8519772385946377,0.85451305,0.87780374
0.9889555822328931,0.9957743097238896,0.9971188475390156,0.996734693877551,0.885906362545018,0.8019687875150059,0.8901837,0.9126194
0.9962545018007202,0.9937575030012005,0.993469387755102,0.9969267707082833,0.9539015606242497,0.8319327731092436,0.8505609,0.87564564
0.9942376950780313,0.9956782713085233,0.9944297719087635,0.9956782713085233,0.9279711884753901,0.8226170468187275,0.86466306,0.8731841
0.9962545018007202,0.9950060024009604,0.9962545018007202,0.9976950780312124,0.8955102040816326,0.8544057623049219,0.8741703,0.8984417
0.9976950780312124,0.9973109243697478,0.9951980792316926,0.9957743097238896,0.9079951980792317,0.9151980792316926,0.8645427,0.87788177
0.9971188475390156,0.994141656662665,0.9981752701080432,0.9958703481392557,0.9228811524609843,0.8534453781512604,0.8750327,0.8966274
0.9877070828331332,0.9966386554621849,0.9952941176470588,0.996734693877551,0.9230732292917166,0.8481632653061224,0.8823291,0.89257467
0.9962545018007202,0.9970228091236494,0.9980792316926771,0.9972148859543817,0.952845138055222,0.8100360144057623,0.8831937,0.90710306
0.997406962785114,0.9959663865546219,0.9942376950780313,0.9946218487394957,0.9163505402160863,0.8627611044417767,0.88114715,0.89677554
0.992797118847539,0.9968307322929171,0.9968307322929171,0.9940456182472988,0.9488115246098439,0.8395198079231693,0.8615759,0.8930758
0.997406962785114,0.9965426170468188,0.9935654261704682,0.9926050420168067,0.9136614645858343,0.7690276110444177,0.85613745,0.87413085
0.9961584633853541,0.9947178871548619,0.9942376950780313,0.9932773109243697,0.9269147659063625,0.7437695078031212,0.8423275,0.86357796
0.9969267707082833,0.9958703481392557,0.997406962785114,0.9948139255702281,0.8890756302521008,0.8137815126050421,0.8788712,0.914526
0.9942376950780313,0.9972148859543817,0.9946218487394957,0.9975990396158463,0.8991596638655461,0.8218487394957983,0.85093033,0.8589896
0.996734693877551,0.9975030012004802,0.9945258103241296,0.9913565426170469,0.949483793517407,0.8809123649459784,0.8569963,0.86450255
