correlation_w0,correlation_w1,correlation_w2,correlation_mu_x,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9895469546954694,0.9870267026702669,0.9880948094809479,0.5526552655265525,0.6703150315031502,0.6909810981098109,0.821721,0.8598188
0.9861146114611461,0.993159315931593,0.9884668466846684,0.7182598259825982,0.7156075607560756,0.6155535553555355,0.8231264,0.85698664
0.988238823882388,0.9904350435043502,0.9865586558655866,0.7435343534353435,0.7258925892589257,0.6579537953795378,0.82767624,0.85857236
0.9847104710471046,0.9880468046804679,0.982154215421542,0.551047104710471,0.6339273927392739,0.7182718271827182,0.8313288,0.8550869
0.9917431743174318,0.9906270627062705,0.9837863786378637,0.6328712871287128,0.674107410741074,0.6565616561656165,0.8321223,0.85925627
0.9879147914791477,0.9853705370537053,0.9847104710471046,0.7467746774677467,0.7058745874587459,0.6689828982898289,0.8232227,0.8438767
0.9833303330333032,0.9885988598859885,0.9899549954995498,0.6246264626462645,0.643984398439844,0.6326672667266726,0.83447254,0.8504119
0.9836183618361836,0.99002700270027,0.9878187818781876,0.6606540654065406,0.6746834683468347,0.623066306630663,0.8258755,0.8590837
0.9917311731173115,0.9840984098409841,0.9834263426342633,0.6794839483948394,0.5743174317431743,0.6799999999999998,0.8355681,0.86539936
0.9914791479147914,0.986990699069907,0.9872547254725471,0.5965796579657965,0.709018901890189,0.6377677767776777,0.832124,0.8444748
0.9883708370837083,0.9903990399039903,0.9897749774977497,0.5448664866486648,0.7616681668166816,0.6913291329132912,0.84578276,0.8726897
0.9859945994599459,0.9861386138613861,0.9837023702370237,0.7294449444944494,0.7063666366636662,0.6875127512751275,0.82268095,0.8461584
0.9876747674767475,0.9842424242424243,0.9912151215121512,0.6912571257125711,0.7517311731173116,0.641032103210321,0.8256178,0.84554136
0.9861386138613861,0.9874467446744674,0.9850225022502249,0.6684068406840683,0.7298169816981697,0.6613501350135014,0.8236924,0.8505236
0.9905550555055505,0.9903030303030302,0.9855505550555055,0.6364836483648364,0.7056465646564655,0.7330213021302128,0.83569556,0.86682314
0.9809660966096608,0.9852505250525052,0.9873267326732673,0.6693669366936693,0.7059465946594659,0.6680228022802279,0.80733913,0.846949
0.9854785478547854,0.9908190819081907,0.9934953495349534,0.6381278127812781,0.763984398439844,0.576117611761176,0.8332524,0.8570948
0.9843384338433842,0.9884308430843083,0.9853945394539452,0.7075307530753076,0.7402100210021001,0.6618061806180617,0.8406643,0.8518897
0.9879387938793879,0.9866666666666666,0.9884308430843083,0.6903810381038104,0.6836243624362436,0.6943414341434142,0.82692856,0.8485162
0.9867866786678666,0.9906030603060305,0.9911671167116711,0.5962076207620761,0.671995199519952,0.6785118511851184,0.8161228,0.84478146
0.9807260726072606,0.9871827182718271,0.9816861686168615,0.59997599759976,0.7516951695169516,0.7098349834983497,0.83578616,0.8654311
0.9842784278427842,0.9873507350735072,0.9876147614761476,0.5308610861086108,0.7402580258025802,0.7152355235523552,0.84290546,0.8699678
0.9826462646264624,0.9888868886888689,0.988250825082508,0.6873447344734473,0.7464266426642663,0.7323252325232522,0.8309711,0.8475869
