correlation_w0,correlation_w1,correlation_w2,correlation_mu_x,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9901777544438612,0.9878376959423987,0.9866796669916749,0.63092777319433,0.6785479636990926,0.6693467336683419,0.8271425,0.8565259
0.9883297082427062,0.9893272331808296,0.9896347408685218,0.7129708242706069,0.6910627765694144,0.662065551638791,0.82080775,0.8428575
0.9876021900547515,0.988503712592815,0.9854901372534315,0.6656881422035551,0.7563549088727218,0.6878151953798847,0.83009344,0.8565545
0.9869976749418737,0.9884887122178057,0.9848811220280509,0.6281752043801095,0.643771094277357,0.696615915397885,0.83014554,0.85399806
0.9891427285682143,0.9873291832295809,0.985860646516163,0.6461561539038477,0.7151938798469962,0.6781144528613217,0.8297845,0.8509114
0.9871731793294833,0.9851781294532365,0.9866886672166806,0.7071431785794646,0.6969264231605791,0.6905482637065928,0.83711416,0.85749936
0.9870246756168904,0.989657241431036,0.9887587189679743,0.5847491187279683,0.6436615915397886,0.6541003525088128,0.8360726,0.8541358
0.9886342158553966,0.9891382284557114,0.9888307207680193,0.6135123378084453,0.6514602865071628,0.6669496737418437,0.82317716,0.84998345
0.9903967599189981,0.9868656716417912,0.9866481662041552,0.6545758643966101,0.6204665116627917,0.6826370659266482,0.8266208,0.855004
0.9901732543313585,0.9882592064801622,0.9901177529438238,0.6045016125403135,0.7269796744918624,0.6355193879846996,0.82882404,0.8470242
0.9871251781294533,0.9890062251556291,0.989969249231231,0.6051541288532214,0.7638205955148879,0.662785569639241,0.83912724,0.86290056
0.9891172279306983,0.9865056626415662,0.986604665116628,0.6750843771094278,0.7801230030750771,0.6665866646666169,0.82852143,0.8535142
0.9877281932048302,0.9874656866421663,0.9892267306682668,0.6903592589814747,0.7540883522088053,0.6178309457736444,0.8376719,0.85110897
0.9892837320933024,0.9879576989424736,0.9882112052801322,0.5991569789244732,0.7189199729993251,0.7156123903097579,0.8252558,0.8451905
0.9909187729693244,0.9891832295807397,0.9838310957773945,0.6164059101477537,0.7073381834545864,0.6986364659116479,0.84356457,0.8652532
0.9863946598664969,0.9889537238430962,0.9881977049426236,0.6783979599489988,0.7244116102902575,0.7219650491262283,0.8133549,0.8486131
0.9873951848796221,0.9904417610440263,0.9923048076201907,0.6693617340433511,0.7632550813770346,0.6535603390084753,0.8306788,0.85261464
0.9863091577289433,0.9853131328283209,0.9898087452186306,0.6401755043876097,0.7502917572939324,0.6337568439210981,0.8346593,0.85547817
0.9872361809045228,0.9892282307057678,0.9893617340433511,0.6770464261606541,0.6868011700292508,0.6157233930848273,0.82464874,0.8392681
0.9879696992424812,0.9913402835070877,0.9909217730443263,0.6182194554863873,0.7151308782719569,0.6432925823145579,0.81771576,0.8379492
0.9826265656641417,0.9897682442061053,0.9891112277806947,0.6323648091202282,0.7072361809045227,0.7005280132003301,0.832054,0.85060835
0.9875331883297084,0.9897217430435762,0.9877896947423687,0.6385494637365935,0.6998754968874222,0.6875391884797121,0.8291266,0.8600021
0.9865431635790896,0.9888712217805447,0.9892567314182856,0.7021735543388586,0.7293782344558615,0.6923963099077477,0.8272415,0.8431705
